,package_look1,SQ2,package_yes2,home_lh,bk_regularly1,BA4,c6_10_1,c6_3_1,health1,pay,SQ1,h1_9_1,safery_grain1,natural_helpful,A19,effect_job1,effect_rice1,five_nutrient1,h1_6_2,solo_eat1,satisfy1,diet1,rice_helpful1,eat_bk,various_food1,h1_13_1,c6_4_2,h1_2_2,A11_1,SQ7,BA2,BA2_1
1513,1,34,0,0,1,2,0,0,0,6,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2,4,2
1514,1,31,1,0,1,2,0,1,0,7,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,2,1,10,3
1515,0,44,0,0,0,2,1,1,0,7,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,2,4,4
1516,1,71,0,0,0,2,0,0,1,1,1,1,1,1,2,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,5,3
1517,1,70,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,3,1,3,3
1518,0,25,0,1,0,2,0,0,0,5,2,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,4,1,5,4
1519,1,68,0,0,0,2,0,0,1,2,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,5,3
1520,1,54,0,0,0,2,0,1,1,4,2,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,4,1,6,6
1521,1,33,0,0,0,2,0,0,0,9,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,10,3
1522,0,67,0,1,1,2,0,0,1,12,2,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,3,1,7,4
1523,0,61,0,0,1,1,0,0,0,3,2,1,1,0,2,1,1,0,0,1,1,1,1,1,0,0,0,0,2,2,2,2
1524,0,24,0,0,0,1,0,1,1,3,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,4,1,6,6
1525,0,56,0,0,1,2,0,0,0,2,2,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,4,1,9,5
1526,0,64,0,1,0,2,0,0,1,12,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,4,1,7,4
1527,0,58,0,0,1,2,0,0,0,5,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,9,5
1528,0,52,1,0,1,1,0,1,1,5,2,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,4,1,5,2
1529,1,57,0,1,1,1,1,1,1,4,2,1,1,1,2,1,0,1,1,0,1,1,1,1,1,1,1,1,2,2,8,6
1530,0,30,0,1,0,2,0,0,1,12,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,4,1,7,4
1531,1,66,0,0,0,2,0,0,1,1,2,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,2
1532,0,61,0,0,1,2,0,0,1,9,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,4,1,5,2
1533,0,34,0,0,1,2,0,0,1,4,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,9,5
1534,1,60,0,0,0,2,1,1,1,7,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,2,8,6
1535,0,27,0,1,0,2,0,0,0,12,2,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,3,1,7,4
1536,0,31,0,0,1,2,0,0,1,4,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,9,5
1537,1,28,0,1,1,1,1,1,1,4,2,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,2,8,6
1538,0,71,0,0,1,2,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2
1539,1,58,0,0,0,2,0,1,0,6,2,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,4,1,4,3
1540,0,53,1,0,1,1,0,1,1,6,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,4,1
1541,0,61,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,2,2
1542,1,59,0,0,0,2,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,4,3
1543,0,60,0,0,1,2,0,0,0,1,2,0,1,1,2,1,1,1,1,0,1,0,0,1,0,0,1,1,4,1,2,2
1544,1,51,0,0,1,2,0,1,1,7,2,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,2,1,5,4
1545,0,63,0,0,1,2,0,1,0,4,2,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,4,1,3,5
1546,0,38,0,1,1,2,0,0,1,8,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,6,3
1547,0,40,0,1,1,2,0,0,1,10,2,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,6,3
1548,0,64,1,0,1,1,0,1,1,5,2,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,4,1,3,1
1549,0,50,1,0,0,2,1,1,0,1,2,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,4,1,4,5
1550,1,23,0,0,0,2,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,4,3
1551,0,45,0,1,0,2,0,0,1,10,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,2,1,6,3
1552,1,66,0,0,0,2,0,1,1,5,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,4,1,3,5
1553,1,32,0,0,0,2,0,0,1,5,2,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,2,2,6,4
1554,0,48,1,1,0,2,0,0,0,9,2,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,3,1,5,2
1555,0,27,1,0,0,1,0,1,1,6,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,2,4,1
1556,1,30,0,0,0,1,0,0,1,5,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,2,6,4
1557,1,66,0,0,1,1,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3,2
1558,1,55,0,0,1,2,0,0,1,3,2,0,0,1,2,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,4,2
1559,1,70,0,0,0,1,0,0,1,5,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,3,2
1560,0,40,0,1,1,2,1,1,1,9,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,5,2
1561,1,47,1,0,0,1,0,1,1,6,2,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,4,1,4,5
1562,0,57,1,0,1,1,0,0,1,3,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,4,2
1563,0,25,0,0,0,1,1,0,0,4,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,2,3,2
1564,0,63,0,0,0,2,0,0,0,7,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,4,2,4,2
1565,1,51,0,1,1,2,0,1,0,4,2,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,3,3
1566,0,43,1,0,0,2,0,0,0,5,2,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,2,3,2
1567,0,47,0,0,1,1,0,0,0,1,2,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,6,3
1568,1,43,0,1,1,2,1,0,1,6,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,3,1,4,2
1569,0,65,0,0,0,2,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,4,2
1570,0,55,0,1,0,2,0,0,0,6,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,4,5
1571,0,53,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,4,1,6,3
1572,0,58,1,0,1,2,1,1,1,6,2,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,6,3
1573,0,25,1,0,0,2,0,0,0,4,2,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,6,3
1574,0,57,0,0,1,1,0,1,1,4,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,3,2
1575,1,68,1,0,1,2,0,0,0,1,2,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,4,1,1,2
1576,0,23,0,0,1,1,0,0,1,3,2,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,6,3
1577,1,62,0,1,1,2,1,1,1,3,2,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,2,2
1578,0,31,0,0,1,2,0,1,1,5,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,3,1,3,3
1579,1,57,0,1,0,1,0,0,1,3,2,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,2,6,5
1580,0,55,0,0,1,2,0,0,0,3,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,4,1,7,5
1581,0,58,0,0,1,2,0,0,1,8,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,4,1,7,5
1582,0,26,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,4,1,7,5
1583,1,23,1,0,1,2,0,0,1,1,2,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,7,5
1584,0,68,0,1,1,2,0,0,1,2,2,1,1,0,2,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,2,2
1585,1,60,0,0,1,2,0,0,1,5,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,2,6,5
1586,0,23,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,4,5
1587,0,38,0,1,0,2,0,0,1,4,2,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,4,1,5,4
1588,0,44,0,0,1,2,0,1,1,3,2,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,4,1,6,2
1589,0,40,0,1,1,2,0,0,1,4,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,5,4
1590,0,21,0,0,0,1,0,0,1,1,2,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,4,5
1591,0,68,0,0,1,1,0,0,0,1,2,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,3,1,1,3
1592,0,45,0,0,1,2,0,1,1,7,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,4,1,6,2
1593,0,70,0,0,1,2,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,3,1,1,3
1594,0,27,0,1,1,1,0,0,1,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,2,6,5
1595,0,57,0,0,1,2,0,0,1,5,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,4,4
1596,0,55,0,0,1,2,0,1,1,7,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,7,3
1597,0,67,0,0,0,2,0,0,0,7,2,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,4,2,5,2
1598,0,52,0,0,1,2,0,1,1,3,2,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,4,1,7,3
1599,1,48,1,1,0,2,0,0,0,3,2,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,4,1,2,3
1600,1,52,0,0,1,2,0,0,1,1,2,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,4,4
1601,1,26,1,1,1,2,0,0,1,3,2,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,4,4
1602,1,19,0,1,1,1,0,0,1,1,2,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,4
1603,0,41,1,0,1,2,0,1,1,1,2,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,4,5
1604,0,42,0,1,1,1,1,0,1,7,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,4,5
1605,0,65,1,0,0,1,0,1,1,3,1,0,1,0,2,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,2,1
1606,0,28,0,1,1,2,0,1,1,8,2,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,2,1,5,5
1607,1,57,1,0,1,1,0,1,1,2,2,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,4,2,3,3
1608,0,42,0,0,1,2,0,1,1,8,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,2,1,5,6
1609,0,33,1,0,1,1,0,1,1,6,2,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,4,1,6,4
1610,1,25,0,0,1,1,0,1,1,3,2,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,7,4
1611,0,68,0,0,1,2,0,0,0,7,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,5,2
1612,1,28,0,0,1,1,0,0,1,4,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,7,4
1613,0,57,0,0,1,1,0,1,1,8,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,3,1,7,4
1614,0,36,0,0,0,2,0,0,1,8,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,2,5,1
1615,1,56,1,0,0,1,0,1,1,6,2,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,2,1,5,5
1616,0,30,1,1,0,1,0,1,1,6,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,2,5,1
1617,0,64,0,1,0,1,0,1,0,4,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,2,2,6,3
1618,0,35,0,1,0,2,0,0,1,5,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,3,3
1619,1,59,1,0,1,2,0,0,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,4,4
1620,0,30,1,0,0,1,0,1,1,6,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,2,4,1
1621,0,55,0,0,1,2,0,0,0,3,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,6,3
1622,1,67,0,1,1,1,0,0,0,2,2,1,1,0,2,1,1,1,0,0,1,0,1,1,1,0,0,0,4,2,2,2
1623,1,51,0,0,0,2,0,0,0,6,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,7,4
1624,1,66,0,1,0,1,0,0,0,3,2,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,2,2,6,3
1625,0,62,0,0,1,2,0,0,1,6,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,4,4
1626,0,35,0,1,1,2,0,1,0,4,2,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,2,2,6,3
1627,1,69,0,0,1,1,0,0,0,2,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,4,2,2,2
1628,1,51,0,0,0,1,0,1,1,6,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,4,1,4,5
1629,1,21,0,0,0,2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,2,1,7,4
1630,0,51,0,0,1,1,0,1,1,4,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,6,3
1631,0,48,1,0,1,2,0,0,1,5,2,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,7,5
1632,1,65,1,1,1,2,0,0,0,2,2,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,2,3
1633,0,48,0,0,1,2,0,1,1,6,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,4,2
1634,0,49,1,0,1,1,0,1,1,5,2,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,4,1,4,2
1635,0,48,0,0,1,2,0,0,1,8,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,7,5
1636,0,51,1,1,1,1,0,1,1,5,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,4,1,4,2
1637,0,58,0,0,0,2,0,0,1,7,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,4,4
1638,0,58,0,0,1,1,0,0,0,1,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,4,1,6,4
1639,0,57,0,0,1,2,0,0,1,11,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,4,1,6,4
1640,1,55,1,1,1,2,0,0,0,2,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,2,1,4,2
1641,0,69,0,0,0,2,0,0,0,3,2,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,4,2,2,1
1642,1,24,0,0,1,2,0,0,1,5,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,6,4
1643,1,53,0,1,0,2,0,0,0,3,2,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,2,1,8,4
1644,1,22,0,0,1,2,0,0,1,1,2,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,4,1,6,4
1645,1,48,1,0,1,1,0,1,1,6,2,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,4,1,4,6
1646,0,69,1,0,1,1,0,1,1,3,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,4,2,2,1
1647,0,44,0,1,1,2,0,0,1,8,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,7,4
1648,1,55,0,1,0,2,0,1,0,4,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,2,1,8,4
1649,0,54,0,0,1,1,1,1,1,8,2,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,4,2,5,3
1650,1,50,0,0,0,2,0,1,1,6,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,4,1,4,6
1651,0,57,1,0,1,1,0,0,1,4,2,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,2,1,3,2
1652,0,51,1,0,0,2,0,0,1,1,2,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,5,6
1653,0,33,0,0,0,2,0,0,1,3,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,4,6
1654,1,29,0,1,0,1,0,0,1,4,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,2,1,8,4
1655,1,63,0,0,1,1,0,0,1,1,2,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,2,2,2,2
1656,0,60,0,0,1,2,0,0,1,5,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,2,3,3
1657,0,36,0,0,0,1,0,0,1,5,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,4,6
1658,1,27,0,1,0,2,0,0,0,3,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,2,1,8,4
1659,0,61,1,0,1,1,0,1,1,5,2,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,4,1,6,2
1660,0,62,0,0,1,2,0,0,0,6,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,4,4
1661,0,58,0,1,1,2,0,0,1,4,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,2,1,4,2
1662,1,63,0,1,1,2,0,0,1,2,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,4,2,2,2
1663,0,54,0,0,1,2,0,1,0,4,2,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,3,2
1664,1,50,0,1,1,2,0,0,1,7,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,6,7
1665,0,66,0,1,1,2,0,1,1,3,2,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,2,4
1666,0,61,0,0,1,2,0,0,0,1,2,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,4,4
1667,0,60,1,0,1,1,0,1,1,7,2,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,4,1,5,2
1668,1,48,0,0,1,2,0,1,1,5,2,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,2,1,4,3
1669,1,53,0,1,1,1,1,0,1,7,2,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4,7
1670,0,59,0,0,1,2,0,0,1,4,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,4,1,4,4
1671,1,55,0,0,1,1,0,1,1,7,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,6,3
1672,1,46,0,1,1,2,0,1,1,3,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,5,4
1673,1,58,1,1,1,2,1,0,1,2,2,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,2,1,4,7
1674,1,45,1,0,0,2,0,1,0,6,2,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,4,1,4,2
1675,0,69,0,0,1,2,0,0,0,1,2,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,2,1,2,2
1676,1,53,0,0,0,2,0,1,1,4,2,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,3,2
1677,1,58,0,0,1,2,0,1,1,4,2,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,2,1,3,2
1678,1,47,0,0,1,2,0,0,0,4,2,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,5,5
1679,0,39,0,1,0,2,0,0,0,7,2,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,4,4
1680,0,42,0,0,1,2,0,1,1,4,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,7,3
1681,1,50,0,0,0,1,0,1,0,4,2,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,2,1,4,3
1682,0,23,0,0,1,1,0,1,1,3,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,3,2
1683,0,63,0,0,1,2,0,1,1,4,2,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,3,5
1684,1,47,0,0,0,2,0,1,1,3,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,6,3
1685,0,69,0,0,0,2,0,0,0,4,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,4,1,3,5
1686,1,58,1,0,1,1,0,1,0,4,2,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,2,1,3,3
1687,1,50,0,0,1,2,0,1,1,6,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,6,3
1688,1,63,0,1,1,2,0,0,1,2,2,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,4,1,2,2
1689,0,59,0,0,1,2,0,1,0,3,2,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,4,3
1690,1,40,1,0,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,5,7
1691,1,66,0,0,0,2,0,0,1,8,2,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,6,4
1692,0,68,0,0,1,2,0,0,1,1,2,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,2,1,2,2
1693,1,43,0,0,1,1,0,1,1,8,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,5,7
1694,0,65,0,0,1,2,0,0,1,5,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,2,1,4,3
1695,1,34,1,0,0,2,0,1,1,1,2,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2,4,2
1696,1,23,0,0,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,6,3
1697,1,27,0,0,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2,3,2
1698,0,55,0,0,1,2,0,0,1,8,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,4,1,5,5
1699,1,36,1,1,1,2,0,0,1,6,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,2,4,2
1700,0,30,1,1,1,2,0,1,0,3,2,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,4,1,4,4
1701,1,20,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,6,3
1702,1,46,1,0,1,2,0,1,1,7,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,7,3
1703,0,45,0,0,0,2,1,1,1,3,2,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,3,2
1704,0,55,0,0,1,1,0,1,1,6,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,6,3
1705,0,30,0,1,1,2,0,0,0,4,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,4,1,4,4
1706,0,60,0,0,0,2,0,0,1,6,2,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,2,1,4,3
1707,1,43,1,0,0,2,0,1,1,4,2,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,2,1,3,2
1708,1,47,0,1,1,2,0,1,0,3,2,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,5,4
1709,0,52,0,1,1,2,0,0,1,6,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,5,4
1710,0,39,1,1,0,2,0,0,1,6,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,5,5
1711,1,44,0,1,1,2,0,0,1,4,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,5,4
1712,1,36,1,0,0,2,0,0,1,2,2,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,5,5
1713,0,37,0,1,1,2,0,1,0,7,2,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,4,3
1714,0,37,0,0,1,1,1,1,1,7,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,4,3
1715,0,60,0,0,0,2,0,1,1,8,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,2,1,5,4
1716,1,56,0,1,0,1,0,1,1,4,2,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,2,2,3,3
1717,0,54,0,1,0,2,0,1,1,8,2,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,2,1,5,4
1718,1,51,0,1,1,1,0,0,1,3,2,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,2,2,5,3
